Run,AGE,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sorting_markers,source_name,SRA Study,strain,tissue
SRR10060979,6 weeks old,RNA-Seq,76,772215708,PRJNA429735,SAMN12684841,300741321,Mast Cells,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX6794873,GSM4057918,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-10-24T00:00:00Z,2019-09-03T19:29:00Z,1,GSM4057918,CD45+FcER1a+CD117+Sca1-CX3CR1+CD11b-CD11c-CD4-CD8-CD19-,Peritoneal Cavity,SRP128986,C57BL/6J,Peritoneal Cavity
SRR10060980,6 weeks old,RNA-Seq,76,865998264,PRJNA429735,SAMN12684840,338597353,Mast Cells,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX6794874,GSM4057919,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-10-24T00:00:00Z,2019-09-03T19:31:00Z,1,GSM4057919,CD45+FcER1a+CD117+Sca1-CX3CR1-CD11b-CD11c-CD4-CD8-CD19-,Peritoneal Cavity,SRP128986,C57BL/6J,Peritoneal Cavity
SRR10060981,6 weeks old,RNA-Seq,76,711447020,PRJNA429735,SAMN12684838,277728886,Mast Cells,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX6794875,GSM4057920,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-10-24T00:00:00Z,2019-09-03T19:31:00Z,1,GSM4057920,CD45+FcER1a+CD117+Sca1-CX3CR1-CD11b-CD11c-CD4-CD8-CD19-,Peritoneal Cavity,SRP128986,C57BL/6J,Peritoneal Cavity
SRR10060982,6 weeks old,RNA-Seq,76,854469748,PRJNA429735,SAMN12684837,331272506,Mast Cells,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX6794876,GSM4057921,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-10-24T00:00:00Z,2019-09-03T19:31:00Z,1,GSM4057921,CD45+FcER1a+CD117+Sca1-CX3CR1-CD11b-CD11c-CD4-CD8-CD19-,Peritoneal Cavity,SRP128986,C57BL/6J,Peritoneal Cavity
SRR26338394,6 weeks old,RNA-Seq,76,1047515752,PRJNA429735,SAMN37752409,427770576,Mast Cells,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX22046867,GSM7833860,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833860,CD45+CD19-FcER1a+CD117+,Tongue,SRP128986,C57BL/6J,Tongue
SRR26338395,6 weeks old,RNA-Seq,76,1361119264,PRJNA429735,SAMN37752410,554287719,Mast Cells,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX22046869,GSM7833861,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:54:00Z,1,GSM7833861,CD45+CD19-FcER1a+CD117+,Tongue,SRP128986,C57BL/6J,Tongue
SRR26338396,6 weeks old,RNA-Seq,76,1493749524,PRJNA429735,SAMN37752411,604106196,Mast Cells,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX22046871,GSM7833862,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:54:00Z,1,GSM7833862,CD45+CD19-FcER1a+CD117+,Tongue,SRP128986,C57BL/6J,Tongue
SRR26338397,6 weeks old,RNA-Seq,76,1492373468,PRJNA429735,SAMN37752412,605734279,Mast Cells,GEO,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX22046873,GSM7833863,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:56:00Z,1,GSM7833863,CD45+CD19-FcER1a+CD117+,Tongue,SRP128986,C57BL/6J,Tongue
SRR26338398,6 weeks old,RNA-Seq,76,1218175044,PRJNA429735,SAMN37752413,494914924,Mast Cells,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046875,GSM7833864,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:54:00Z,1,GSM7833864,CD45+CD19-FcER1a+CD117+,Tongue,SRP128986,C57BL/6J,Tongue
SRR26338399,6 weeks old,RNA-Seq,76,1393591708,PRJNA429735,SAMN37752414,568130128,Mast Cells,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046877,GSM7833865,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:53:00Z,1,GSM7833865,CD45+CD19-FcER1a+CD117+,Tongue,SRP128986,C57BL/6J,Tongue
SRR26338400,6 weeks old,RNA-Seq,76,1276496304,PRJNA429735,SAMN37752415,518022317,Mast Cells,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX22046879,GSM7833866,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:51:00Z,1,GSM7833866,CD45+CD19-FcER1a+CD117+,Skeleton,SRP128986,C57BL/6J,Skeleton
SRR26338401,6 weeks old,RNA-Seq,76,734645108,PRJNA429735,SAMN37752416,298658492,Mast Cells,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22046881,GSM7833867,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833867,CD45+CD19-FcER1a+CD117+,Skeleton,SRP128986,C57BL/6J,Skeleton
SRR26338402,6 weeks old,RNA-Seq,76,1308866148,PRJNA429735,SAMN37752417,531444673,Mast Cells,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX22046883,GSM7833868,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:53:00Z,1,GSM7833868,CD45+CD19-FcER1a+CD117+,Skeleton,SRP128986,C57BL/6J,Skeleton
SRR26338403,6 weeks old,RNA-Seq,76,1327477636,PRJNA429735,SAMN37752418,536088411,Mast Cells,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX22046885,GSM7833869,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833869,CD45+CD19-FcER1a+CD117+,Skeleton,SRP128986,C57BL/6J,Skeleton
SRR26338404,6 weeks old,RNA-Seq,76,1300710816,PRJNA429735,SAMN37752419,532570645,Mast Cells,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046887,GSM7833870,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:53:00Z,1,GSM7833870,CD45+CD19-FcER1a+CD117+,Skeleton,SRP128986,C57BL/6J,Skeleton
SRR26338405,6 weeks old,RNA-Seq,76,1168679892,PRJNA429735,SAMN37752420,478841198,Mast Cells,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX22046889,GSM7833871,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:54:00Z,1,GSM7833871,CD45+CD19-FcER1a+CD117+,Skeleton,SRP128986,C57BL/6J,Skeleton
SRR26338406,6 weeks old,RNA-Seq,76,819182188,PRJNA429735,SAMN37752421,316605280,ab T cells,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX22046891,GSM7833872,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T10:51:00Z,1,GSM7833872,CD8b+ CD45.1+ CD45.2- CD8a (IV)-,Small Intestine,SRP128986,C57BL/6J,Small Intestine
SRR26338407,6 weeks old,RNA-Seq,76,685737360,PRJNA429735,SAMN37752422,267187729,ab T cells,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX22046893,GSM7833873,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T10:51:00Z,1,GSM7833873,CD8b+ CD45.1+ CD45.2- CD8a (IV)-,Small Intestine,SRP128986,C57BL/6J,Small Intestine
SRR26338408,6 weeks old,RNA-Seq,76,750186424,PRJNA429735,SAMN37752423,294155216,ab T cells,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX22046895,GSM7833874,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T10:52:00Z,1,GSM7833874,CD8b+ CD45.1+ CD45.2- CD8a (IV)-,Small Intestine,SRP128986,C57BL/6J,Small Intestine
SRR26338409,12 weeks old,RNA-Seq,76,743561504,PRJNA429735,SAMN37752424,285667659,ab T cells,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX22046897,GSM7833875,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T07:46:00Z,1,GSM7833875,CD8b+ CD45.1+ CD45.2-,Blood,SRP128986,C57BL/6J,Blood
SRR26338410,12 weeks old,RNA-Seq,76,622764672,PRJNA429735,SAMN37752425,240877573,ab T cells,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX22046899,GSM7833876,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T07:45:00Z,1,GSM7833876,CD8b+ CD45.1+ CD45.2-,Blood,SRP128986,C57BL/6J,Blood
SRR26338411,12 weeks old,RNA-Seq,76,829359044,PRJNA429735,SAMN37752426,323605023,ab T cells,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX22046901,GSM7833877,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T07:46:00Z,1,GSM7833877,CD8b+ CD45.1+ CD45.2-,Blood,SRP128986,C57BL/6J,Blood
SRR26338412,12 weeks old,RNA-Seq,76,834524004,PRJNA429735,SAMN37752427,327298834,ab T cells,GEO,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX22046903,GSM7833878,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T08:17:00Z,1,GSM7833878,CD8b+ CD45.1+ CD45.2-,Blood,SRP128986,C57BL/6J,Blood
SRR26338413,12 weeks old,RNA-Seq,76,750456680,PRJNA429735,SAMN37752428,290622712,ab T cells,GEO,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046905,GSM7833879,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T07:46:00Z,1,GSM7833879,CD8b+ CD45.1+ CD45.2- CD8a (IV)-,Fat,SRP128986,C57BL/6J,Fat
SRR26338414,12 weeks old,RNA-Seq,76,542975616,PRJNA429735,SAMN37752429,214227206,ab T cells,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX22046907,GSM7833880,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T07:45:00Z,1,GSM7833880,CD8b+ CD45.1+ CD45.2- CD8a (IV)-,Fat,SRP128986,C57BL/6J,Fat
SRR26338415,12 weeks old,RNA-Seq,76,663506296,PRJNA429735,SAMN37752430,256403126,ab T cells,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX22046909,GSM7833881,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T08:02:00Z,1,GSM7833881,CD8b+ CD45.1+ CD45.2- CD8a (IV)-,Kidney,SRP128986,C57BL/6J,Kidney
SRR26338416,12 weeks old,RNA-Seq,76,774377376,PRJNA429735,SAMN37752431,301415676,ab T cells,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX22046912,GSM7833882,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T07:46:00Z,1,GSM7833882,CD8b+ CD45.1+ CD45.2- CD8a (IV)-,Kidney,SRP128986,C57BL/6J,Kidney
SRR26338417,12 weeks old,RNA-Seq,76,840455196,PRJNA429735,SAMN37752432,329210093,ab T cells,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046915,GSM7833883,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T07:45:00Z,1,GSM7833883,CD8b+ CD45.1+ CD45.2- CD8a (IV)-,Kidney,SRP128986,C57BL/6J,Kidney
SRR26338418,12 weeks old,RNA-Seq,76,835855524,PRJNA429735,SAMN37752433,344782086,ab T cells,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX22046917,GSM7833884,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T07:44:00Z,1,GSM7833884,CD8b+ CD45.1+ CD45.2- CD8a (IV)-,Liver,SRP128986,C57BL/6J,Liver
SRR26338419,12 weeks old,RNA-Seq,76,922036028,PRJNA429735,SAMN37752434,360669279,ab T cells,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX22046919,GSM7833885,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T10:53:00Z,1,GSM7833885,CD8b+ CD45.1+ CD45.2- CD8a (IV)-,Liver,SRP128986,C57BL/6J,Liver
SRR26338420,12 weeks old,RNA-Seq,76,859169056,PRJNA429735,SAMN37752408,355221314,ab T cells,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX22046921,GSM7833886,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T07:44:00Z,1,GSM7833886,CD8b+ CD45.1+ CD45.2- CD8a (IV)-,Salivary Gland,SRP128986,C57BL/6J,Salivary Gland
SRR26338421,12 weeks old,RNA-Seq,76,891979244,PRJNA429735,SAMN37752366,344249560,ab T cells,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX22046923,GSM7833887,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T10:53:00Z,1,GSM7833887,CD8b+ CD45.1+ CD45.2- CD8a (IV)-,Salivary Gland,SRP128986,C57BL/6J,Salivary Gland
SRR26338422,12 weeks old,RNA-Seq,76,653382564,PRJNA429735,SAMN37752367,256143542,ab T cells,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX22046925,GSM7833888,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T08:02:00Z,1,GSM7833888,CD8b+ CD45.1+ CD45.2- CD8a (IV)-,Salivary Gland,SRP128986,C57BL/6J,Salivary Gland
SRR26338423,12 weeks old,RNA-Seq,76,936693692,PRJNA429735,SAMN37752375,385743620,ab T cells,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX22046927,GSM7833889,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T08:00:00Z,1,GSM7833889,CD8b+ CD45.1+ CD45.2-,Spleen,SRP128986,C57BL/6J,Spleen
SRR26338424,12 weeks old,RNA-Seq,76,794507800,PRJNA429735,SAMN37752368,309473074,ab T cells,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046929,GSM7833890,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T07:46:00Z,1,GSM7833890,CD8b+ CD45.1+ CD45.2-,Spleen,SRP128986,C57BL/6J,Spleen
SRR26338425,12 weeks old,RNA-Seq,76,889268324,PRJNA429735,SAMN37752369,341108709,ab T cells,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046931,GSM7833891,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T07:45:00Z,1,GSM7833891,CD8b+ CD45.1+ CD45.2-,Spleen,SRP128986,C57BL/6J,Spleen
SRR26338426,12 weeks old,RNA-Seq,76,868293692,PRJNA429735,SAMN37752370,340754468,ab T cells,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX22046933,GSM7833892,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T08:03:00Z,1,GSM7833892,CD8b+ CD45.1+ CD45.2-,Spleen,SRP128986,C57BL/6J,Spleen
SRR26338427,12 weeks old,RNA-Seq,76,670789984,PRJNA429735,SAMN37752371,263435311,ab T cells,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX22046935,GSM7833893,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-13T07:46:00Z,1,GSM7833893,CD8b+ CD45.1+ CD45.2-,Spleen,SRP128986,C57BL/6J,Spleen
SRR26338428,9 weeks old,RNA-Seq,76,867628388,PRJNA429735,SAMN37752372,363003276,ab T cells,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046937,GSM7833894,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833894,CD45+CD19-CD11b-gdTCR-5OPRUMR1Tet+TCRb+,Spleen,SRP128986,C57BL/6J,Spleen
SRR26338429,9 weeks old,RNA-Seq,76,1113310244,PRJNA429735,SAMN37752373,462381475,ab T cells,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046939,GSM7833895,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:54:00Z,1,GSM7833895,CD45+CD19-CD11b-gdTCR-5OPRUMR1Tet+TCRb+,Spleen,SRP128986,C57BL/6J,Spleen
SRR26338430,9 weeks old,RNA-Seq,76,1182328048,PRJNA429735,SAMN37752374,490485620,ab T cells,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX22046941,GSM7833896,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833896,CD45+CD19-CD11b-gdTCR-5OPRUMR1Tet+TCRb+,Lung,SRP128986,C57BL/6J,Lung
SRR26338431,9 weeks old,RNA-Seq,76,1211500420,PRJNA429735,SAMN37752376,505214755,ab T cells,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX22046943,GSM7833897,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:54:00Z,1,GSM7833897,CD45+CD19-CD11b-gdTCR-5OPRUMR1Tet+TCRb+,Lung,SRP128986,C57BL/6J,Lung
SRR26338432,9 weeks old,RNA-Seq,76,1124247328,PRJNA429735,SAMN37752377,469012722,ab T cells,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX22046945,GSM7833898,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833898,CD45+CD19-CD11b-gdTCR-5OPRUMR1Tet+TCRb+,Lung,SRP128986,C57BL/6J,Lung
SRR26338433,9 weeks old,RNA-Seq,76,1173766040,PRJNA429735,SAMN37752378,487397816,ab T cells,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX22046947,GSM7833899,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:54:00Z,1,GSM7833899,CD45+CD19-CD11b-gdTCR-5OPRUMR1Tet+TCRb+,Liver,SRP128986,C57BL/6J,Liver
SRR26338434,9 weeks old,RNA-Seq,76,1024071804,PRJNA429735,SAMN37752379,428267655,ab T cells,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX22046949,GSM7833900,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833900,CD45+CD19-CD11b-gdTCR-5OPRUMR1Tet+TCRb+,Liver,SRP128986,C57BL/6J,Liver
SRR26338435,9 weeks old,RNA-Seq,76,1014846316,PRJNA429735,SAMN37752380,422018481,ab T cells,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX22046951,GSM7833901,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:53:00Z,1,GSM7833901,CD45+CD19-CD11b-gdTCR-5OPRUMR1Tet+TCRb+,Liver,SRP128986,C57BL/6J,Liver
SRR26338436,9 weeks old,RNA-Seq,76,1019554060,PRJNA429735,SAMN37752381,425862343,ab T cells,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX22046953,GSM7833902,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:54:00Z,1,GSM7833902,CD45+CD19-CD11b-gdTCR-5OPRUMR1Tet+TCRb+,Thymus,SRP128986,C57BL/6J,Thymus
SRR26338437,9 weeks old,RNA-Seq,76,1145280556,PRJNA429735,SAMN37752382,478610004,ab T cells,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX22046955,GSM7833903,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:54:00Z,1,GSM7833903,CD45+CD19-CD11b-gdTCR-5OPRUMR1Tet+TCRb+,Thymus,SRP128986,C57BL/6J,Thymus
SRR26338438,9 weeks old,RNA-Seq,76,888826232,PRJNA429735,SAMN37752383,371558752,ab T cells,GEO,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX22046957,GSM7833904,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:53:00Z,1,GSM7833904,CD45+CD19-CD11b-gdTCR-5OPRUMR1Tet+TCRb+,Thymus,SRP128986,C57BL/6J,Thymus
SRR26338439,9 weeks old,RNA-Seq,76,971587344,PRJNA429735,SAMN37752384,405046573,ab T cells,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX22046959,GSM7833905,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833905,CD45+CD19-CD11b-gdTCR-5OPRUMR1Tet+TCRb+,Lung,SRP128986,C57BL/6J,Lung
SRR26338440,9 weeks old,RNA-Seq,76,939505084,PRJNA429735,SAMN37752385,393633795,ab T cells,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046961,GSM7833906,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:54:00Z,1,GSM7833906,CD45+CD19-CD11b-gdTCR-5OPRUMR1Tet+TCRb+,Lung,SRP128986,C57BL/6J,Lung
SRR26338441,9 weeks old,RNA-Seq,76,335753484,PRJNA429735,SAMN37752386,153140121,ab T cells,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22046963,GSM7833907,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:51:00Z,1,GSM7833907,CD45+CD19-CD11b-gdTCR-5OPRUMR1Tet+TCRb+,Lung,SRP128986,C57BL/6J,Lung
